rec_id,depname,altname,includes,cntrycd,country,stprov,latdeg,latmin,latsec,latitude,londeg,lonmin,lonsec,longitude,deptype,discdate,startdate,oreton,cugrd,zngrd,pbgrd,augrd,aggrd,stringer,comments,depage,agemy,ore_area,ore_a,ore_b,alter_area,alter_a,alter_b,geochem,geochem_a,geochem_b,geophys,geophys_a,geophys_b,cover,lithotect,postmindef,meta_grade,synminint,postminint,syndepctrl
1501,"Mount Fronsac North",,,CNNB,Canada,"New Brunswick",47,27,45,47.4625,-66,-13,-44,-66.2288888888889,Felsic,1957,,,,,,,,yes,"Disseminated and massive, strikes N_S, dips 45?E, traced for 700 m down-dip, 45 m thick. Estimated geologic resource 14 million t, or 1.26 million t @ 0.14% Cu, 7.65% Zn, 2.18% Pb, 40.3 g/t Ag, 0.4 g/t Au, down to 500 m vertical depth, open down-plunge.",Ordovician,445,,1.2,,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",yes,greenschist,no,yes,stratigraphic
1502,"Orchan West",,,CNQU,Canada,Quebec,49,42,49,49.7136111111111,-77,-44,-56,-77.7488888888889,Bimodal-Mafic,1989,,0.34,1.72,15.89,0,0,0,,Massive.,Archean,2800,,,,,,,,,,,,,1050,"Bimodal-mafic in oceanic arc",yes,"lower greenschist",no,yes,stratigraphic
1503,Orphée,,,CNQU,Canada,Quebec,49,13,1,49.2169444444444,-76,-36,0,-76.6,Bimodal-Mafic,1990,,,,,,,,,"Massive lens, 500 m long NW-SE strike, up to 9 m thick. Inferred reserves 1.8 million t @ 0.5% Cu, 4.2% Zn, 12 g/t Ag (open at depth).","Late Archean",2600,,0.5,0.009,,,,,,,,,,,"Bimodal-mafic in oceanic arc",yes,,,,stratigraphic
1505,"Tulks South",,"Boomerang, Domino, Hurricane",CNNF,Canada,Newfoundland,48,25,55,48.4319444444444,-57,-21,-29,-57.3580555555556,Felsic,2004,,,,,,,,no,"Massive lenses. Boomerang zone is 400 m west of Domino zone. Hurricane zone is 250 m above Domino zone. Boomerang zone 500 m strike length, 275 m vertical height, 5 to 20 m thick. Total indicated and inferred for Boomerang and Domino: 1.94 million t @ 7.18% Zn, 0.41% Cu, 2.49% Pb, 110 g/t Ag, 1.45 g/t Au, open in all directions.",Ordovician,445,,,,,,,,,,,,,50,"Bimodal-felsic in epicontinental arc",yes,"middle greenschist",yes,yes,stratigraphic
1506,Platies,,,CYPS,Cyprus,,34,47,31,34.7919444444444,33,14,33,33.2425,Mafic,>1930,1955,0.04,2,0,0,0,0,no,"Massive, stockwork, 0.03 km thickness.",Cretaceous,100,,0.05,0.03,,,,,,,,,,35,"Mafic in midoceanic ridge",,,no,no,stratigraphic
1507,"Mavri Sykia-Landaria",,"Mavri Sykia, Landaria",CYPS,Cyprus,,34,47,41,34.7947222222222,33,14,51,33.2475,Mafic,1952,1952,0.5,2,0,0,0,0,no,"Massive, wedge-shape, long thin sliver.",Cretaceous,100,,0.3,0.04,,,,,,,,,,50,"Mafic in midoceanic ridge",,,no,yes,stratigraphic
1508,Komsomolskoe,,,RUSA,Russia,Orenburg,51,24,22,51.4061111111111,57,41,38,57.6938888888889,Bimodal-Mafic,1955,,32,1.44,0.54,0.17,0,0,yes,"0.12% As in ore. Massive sulfide lenses confined to narrow sag on the top of subvolcanic dome. Silurian Sakmara volcanic arc (allochtonous), South Urals.","Early Silurian (Llandovery)",440,,,,,,,,,,,,,350,"Bimodal-mafic in oceanic arc",yes,greenschist,yes,,"rhyodacite dome inside local depression"
1509,Yaman-Kasy,,,RUSA,Russia,Orenburg,51,23,1,51.3836111111111,57,34,14,57.5705555555556,Felsic,1937,1992,2.3,2.56,5.56,0,3.3,33.5,yes,"Concordant massive sulfide lens 220 m long, compared with modern black smokers. Silurian Sakmara volcanic arc (allochtonous), South Urals.","Early Silurian (Llandovery)",440,0.03,0.22,0.17,,,,,,,,,,20,"Bimodal-felsic in oceanic arc",yes,"greenschist? (>300 Co)",yes,,"rhyodacite dome in graben-like volcanic depression"
1510,Priorskoe,,,KAZN,Kazakhstan,Aktyubinsk,50,32,31,50.5419444444444,58,59,47,58.9963888888889,Bimodal-Mafic,no,,38,1,3.7,0,0.1,15.5,,"Urals-type in regional classification. Steeply dipping concordant massive sulfide body occurring along contact of rhyodacite porphyry and overlaying basal (spilite). Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian",380,,,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,"greenschist; contact",yes,yes,"caldera 5x3.2 km"
1511,"50 Let Oktyabrya",,,KAZN,Kazakhstan,Aktyubinsk,50,29,8,50.4855555555556,59,6,29,59.1080555555556,Bimodal-Mafic,1964,,46,1.82,0.47,0,0.06,51,,"Urals-type in regional classification. Contact metamorphism of host rocks around diorite- granodiorite intrusion (Late Devonian) to anthophyllite- biotite-cordierite hornfels. Lensoid ore bodies ?120 m thick dipping at 45 to 80º. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian",380,,,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,"greenschist; contact high grade (hornfels)",yes,yes,"felsic dome in caldera 6.5x8 km"
1512,Vesennee,,,KAZN,Kazakhstan,Aktyubinsk,50,38,3,50.6341666666667,59,27,6,59.4516666666667,Bimodal-Mafic,1964,,14,2.62,2.32,0,0.9,14,,"Three steeply dipping concordant massive sulfide lenses.Devonian Magnitogorsk volcanic arc, South Urals.",Silurian-Devonian,410,,,,,,,,,,,,,10,"Bimodal-mafic in oceanic arc",yes,"greenschist, contact",yes,yes,
1513,Letnee,,,RUSA,Russia,Orenburg,50,55,46,50.9294444444444,59,28,32,59.4755555555556,Mafic,1965,,6.6,3.3,1.55,0.05,0.6,13.7,,"0.17% Co in ore. Concordant flat tabular massive sulfide bodies crossed by numerous gabbro and andesite porphyry dikes. Main ore body size: 175x250 m on plan and 3-28 m thick. Devonian Magnitogorsk volcanic arc, South Urals.",Silurian,425,0.59,1.5,0.5,,,,,,,,,,30,"Mafic in primitive oceanic backarc",yes,"greenschist, contact",yes,yes,"caldera depression 4x2 km"
1514,Osennee,,,RUSA,Russia,Orenburg,50,54,59,50.9163888888889,59,32,12,59.5366666666667,Mafic,1967,,7.3,4.69,0.24,0,0.3,20.8,yes,"Three concordant massive and disseminated sulfide lenses. Devonian Magnitogorsk volcanic arc, South Urals.",Silurian,425,,,,,,,,,,,,,10,"Mafic in primitive oceanic backarc",yes,"greenschist, contact",yes,yes,"local caldera depression"
1515,Zimnee,,,RUSA,Russia,Orenburg,50,58,58,50.9827777777778,59,55,24,59.9233333333333,Mafic,,,12.5,1.21,0.87,0,0.1,7,,"Concordant lens of silica-sulfide ore, 600 m long and downdip, ?60 m thick. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian",380,,,,,,,,,,,,,10,"Pelite-mafic in mature oceanic backarc",yes,"greenschist, contact",yes,yes,
1516,"Barsuchiy Log",,,RUSA,Russia,Orenburg,51,9,55,51.1652777777778,60,15,50,60.2638888888889,Felsic,,,13,2.83,4.64,0,2.6,44.1,,"?1000 ppm Ag and Au in chalcopyrite-polymetallic sulfide assemblage. Two mushroom-shaped massive sulfide bodies at different levels. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian",380,,,,,,,,,,,,,,"Bimodal-felsic in oceanic arc",yes,greenschist,yes,,"volcanic dome (1 km) in caldera (6 km)"
1517,Dzhusinskoe,,,RUSA,Russia,Orenburg,51,16,16,51.2711111111111,59,31,8,59.5188888888889,Felsic,1958,,6.9,3.16,2.36,0,1.1,25.8,yes,"Two concordant steeply dipping massive sulfide lenses.Deposit is believed to be over 10 m below surface. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian (Late Givetian)",375,,,,,,,,,,,,,10,"Bimodal-felsic in oceanic arc",yes,"greenschist, contact (biotite)",yes,yes,"volcanic edifice"
1518,Gaiskoe,Gai,"Gai East",RUSA,Russia,Orenburg,51,27,46,51.4627777777778,58,29,17,58.4880555555556,Bimodal-Mafic,1950,1960,469,1.4,0.6,0.06,1.2,77,,"2.2 g/t Au in primary ore, up to 14.1 g/t Au in oxidized ore; 30 g/t Te. Block structure of the deposit area related to synvolcanic faulting. Concordant massive sulfide lenses and irregular bodies controlled by main fault zone. Devonian Magnitogorsk volcanic arc, South Urals.","Early- Middle Devonian (Emsian-Eifelian)",390,,,,0.87,3.7,0.3,,,,,,,10,"Bimodal-mafic in oceanic arc",yes,"greenschist at 360-270 oC,  high-pressure metamorphism (glaucophane), contact along dikes",yes,yes,"volcanic dome 4x6 km"
1519,Buribaiskoe,,,RUSA,Russia,Bashkortostan,51,57,20,51.9555555555556,58,9,49,58.1636111111111,Felsic,1929,1942,30,1.9,1.2,0.1,1,0,,"Concordant massive sulfide lenticular ore bodies of complex shape combined with disseminated mineralization in shear zone. Devonian Magnitogorsk volcanic arc, South Urals.","Lower Devonian (Emsian)",395,0.02,0.33,0.07,,,,,,,,,,0,"Bimodal-felsic in oceanic arc",yes,greenschist,yes,yes,
1520,Makanskoe,,,RUSA,Russia,Bashkortostan,51,59,45,51.9958333333333,58,18,17,58.3047222222222,Bimodal-Mafic,1956,1961,1.4,6.04,1.78,0,2.5,0,,"2.5 g/t Au in primary ore, 4.3 g/t Au in oxidized zone. Folded concordant massive sulfide lenses crossed by dikes. Devonian Magnitogorsk volcanic arc, South Urals.","Lower Devonian (late Emsian)",390,,,,,,,,,,,,,10,"Bimodal-mafic in oceanic arc",yes,"greenschist, contact",yes,yes,"caldera-type local depression 3x2 km, subvolcanic intrusions"
1521,Podolskoe,,"Severo-Podolskoe, Vostochno-Podolskoe",RUSA,Russia,Bashkortostan,52,2,42,52.045,58,26,48,58.4466666666667,Bimodal-Mafic,1971,,103.6,2.07,1.64,0.11,1.65,26.58,yes,"Concordant lenticular massive sulfide body with veined-disseminated mineralization below. 0.15% As in ore. Devonian Magnitogorsk volcanic arc, South Urals.","Lower-Middle Devonian (Emsian-Eifelian)",390,0.43,1.1,0.5,,,,,,,,,,500,"Bimodal-mafic in oceanic arc",yes,"lower greenschist, contact",yes,yes,"local depression 1.1x0.6 km on the top of volcanic dome in caldera 17x10 km"
1522,Gumerovskoe,,,RUSA,Russia,Bashkortostan,52,17,20,52.2888888888889,57,52,5,57.8680555555556,Mafic,1930,,,,,,,,,"Tonnage and grades are not available. Two concordant massive sulfide lenses in graphitic schist and quartzite. Precambrian(?) Ural-Tau metamorphic belt, South Urals.","Mesoproterozoic? (Riphean?)",1200,,,,,,,,,,,,,0,"Pelite-mafic in mature oceanic backarc",,"amphibolite with retrograde greenschist (K-Ar 420-305 Ma )",,,
1523,Yubileinoe,,,RUSA,Russia,Bashkortostan,52,9,58,52.1661111111111,58,7,41,58.1280555555556,Bimodal-Mafic,1966,,107,1.9,1.2,0.1,2.5,16,yes,"Concordant massife sulfide lenses at contact of dacite porphyry subvolcanic with overlying rhyodacite. Devonian Magnitogorsk volcanic arc, South Urals.","Early Devonian (Emsian)",395,,,,,,,,,,,,,40,"Bimodal-mafic in oceanic arc",yes,"greenschist, contact",yes,yes,"caldera depression, synvolcanic fault"
1524,Vishnevskoe,,,RUSA,Russia,Bashkortostan,52,13,30,52.225,58,15,54,58.265,Felsic,,,,,,,,,,"Tonnage and grades are not available. Devonian Magnitogorsk volcanic arc, South Urals.","Early Devonian (Emsian)",395,,,,,,,,,,,,,,"Bimodal-felsic in oceanic arc",yes,"greenschist, contact?",yes,yes,
1525,Bakr-Tau,,,RUSA,Russia,Bashkortostan,52,26,10,52.4361111111111,58,11,4,58.1844444444444,Felsic,1936,1990,1.3,2.63,4.66,0.67,1.5,0,yes,"Two massive sulfide lenses at felsic subvolcanic exocontact, separate veined-disseminated body in subvolcanic endocontact. Second phase post-mineral (or intra-mineral) quartz porphyry. Bimodal-felsic in oceanic arc. Devonian Magnitogorsk volcanic arc, South Urals.","Early Devonian (Emsian)",395,,,,,,,,,,,,,10,"Bimodal-felsic in oceanic arc",yes,"greenschist, contact",yes,yes,"volcanic dome in caldera"
1526,Balta-Tau,,,RUSA,Russia,Bashkortostan,52,21,46,52.3627777777778,58,21,47,58.3630555555556,Felsic,,,3.5,3,5.1,0,4.5,0,yes,"Massive sulfide and disseminated ores at the top of andesitic dacite subvolcanic stock. Devonian Magnitogorsk volcanic arc, South Urals.","Early Devonian (Emsian)",395,,,,,,,,,,,,,10,"Bimodal-felsic in oceanic arc",yes,"lower greenschist, contact?",yes,,"local depression"
1527,Yulalinskoe,,,RUSA,Russia,Bashkortostan,52,25,11,52.4197222222222,58,18,47,58.3130555555556,Felsic,1913,,0.7,4.44,1.34,0,0,0,,"2.5 g/t Au in primary ore, 7 g/t Au in oxidized ore. Devonian Magnitogorsk volcanic arc, South Urals.","Early Devonian (Emsian)",395,,,,,,,,,,,,,0,"Bimodal-felsic in oceanic arc",yes,,yes,yes,
1528,Tubinskoe,,,RUSA,Russia,Bashkortostan,52,52,56,52.8822222222222,58,13,28,58.2244444444444,Felsic,1913,,2.2,2.7,6.4,0,2,0,,"Tonnage and grades approximately calculated. 2 g/t Au in primary ore, ?113 g/t Au in oxidized ore. Deformed ore bodies overthrusted on Upper Devonian-Lower Carboniferous sandstone. Devonian Magnitogorsk volcanic arc, South Urals.","Early Devonian (Emsian)",395,,,,,,,,,,,,,0,"Bimodal-felsic in oceanic arc",yes,"lower  greenschist",yes,yes,
1529,Sibaiskoe,Sibay,,RUSA,Russia,Bashkortostan,52,41,42,52.695,58,38,21,58.6391666666667,Bimodal-Mafic,1913,1939,115,1,1.56,0.04,0.6,16,,"?2.7 g/t Au in primary ore; ?88 g/t Au, 207 g/t Ag and 1.6% Hg in oxidized ore. Concordant lenses of massive sulfide and brecciated ores, and discordant vein-like bodies of massive and disseminated ores. Devonian Magnitogorsk volcanic arc, South Urals.","Lower-Middle Devonian (Emsian-Eifelian)",390,,,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,"lower  greenschist, contact (diorite stocks)",,yes,"graben 2.5x0.4 km on volcanic dome"
1530,Bakr-Usyak,,,RUSA,Russia,Bashkortostan,52,53,0,52.8833333333333,58,14,30,58.2416666666667,Bimodal-Mafic,1915,,3,1,1.67,0,1.5,0,,"Mined out. 1.5 g/t Au in primary ore, 13.4 g/t Au in oxidized ore. Several small concordant massive sulfide lenses and zones of disseminated ore. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian",380,,,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,greenschist,yes,,
1531,Aidyrlinskoe,,,RUSA,Russia,Orenburg,52,4,0,52.0666666666667,59,51,0,59.85,Bimodal-Mafic,,,5,2.2,2.8,0,0,0,,"Concordant massive sulfide lens dipping at 35º E.Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian (lower Givetian)",378,,,,,,,,,,,,,10,"Bimodal-mafic in oceanic arc",yes,"greenschist, contact",yes,yes,"local depression on pre-Middle Paleozoic folded basement"
1532,Aleksandrinskoe,Aleksandrinka,,RUSA,Russia,Chelyabinsk,53,30,57,53.5158333333333,59,22,21,59.3725,Felsic,1960,1996,10,4.48,5.5,0.52,2.2,27.9,yes,"In ore 2 to 10 mg/t Pd and ? 20 mg/t Pt; 0.2 g/t Pd in Cu-concentrate. Concordant faulted massive sulfide lenses accompanied by underlying disseminated mineralization. Post-mineral diorite and gabbro dikes. Trace-elements: in tennantite, 3-7% Bi and 4-5% Te; in gold, ?0.5% Hg; in py, cpy, sph, bo, ga, ten, 0.02 to 0.12% Au and 0.001 to 0.27% Ag. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian (Emsian-Eifelian)",390,,,,1.2,1.5,1,,,,,,,0,"Bimodal-felsic in oceanic arc",yes,"lower  greenschist, contact",yes,yes,
1533,Chebache,,,RUSA,Russia,Chelyabinsk,54,5,54,54.0983333333333,59,24,17,59.4047222222222,Felsic,,,14.2,1.7,2.3,0,1.7,36.2,,"Concordant massive sulfide lens in tuffaceous sandstone. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian",380,,,,,,,,,,,,,10,"Bimodal-felsic in oceanic arc",,"lower  greenschist",yes,,"local extrusive dome inside volcanic depression"
1534,Molodezhnoe,,,RUSA,Russia,Chelyabinsk,54,5,6,54.085,59,25,17,59.4213888888889,Felsic,1961,1982,16,2.2,3.5,0,1.6,54.5,,"?50 g/t Au in bornite-bearing ore. Concordant massive sulfide lenses confined to tuffite and tuffaceous sandstone horizon at the base of felsic volcanics. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian",380,,,,,,,,,,,,,10,"Bimodal-felsic in oceanic arc",yes,"lower  greenschist, contact",yes,yes,"volcanic dome"
1535,Uzelginskoe,,,RUSA,Russia,Chelyabinsk,54,7,58,54.1327777777778,59,20,16,59.3377777777778,Felsic,1964,1991,84,1.36,3.4,0,1.8,32,,"Ore contains: 14 to 25 ppm Hg, 0.1 to 3.5% As, ?354 ppb Pt, 1220 ppb Pd, 707 ppb Rh. Concordant massive sulfide lenses 50-170 m thick occurring on two stratigraphic levels at 350 m from each other. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian",380,0.74,2.35,0.4,,,,,,,,,,10,"Bimodal-felsic in oceanic arc",yes,"lower  greenschist, contact",yes,yes,"volcanic depression 2.5x0.5 km"
1536,Talganskoe,,,RUSA,Russia,Chelyabinsk,54,8,16,54.1377777777778,59,22,15,59.3708333333333,Felsic,,no,2.9,3.9,3.88,0,2.1,48.2,,"Concordant massive sulfide lenses ?28 m thick. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian",380,,,,,,,,,,,,,10,"Bimodal-felsic in oceanic arc",yes,"lower  greenschist",yes,yes,"local volcanic depression, 1.5x0.5 km, with central subvolcanic dome"
1537,Ozernoe,,,RUSA,Russia,Bashkortostan,54,12,6,54.2016666666667,59,20,57,59.3491666666667,Felsic,1960,no,5.8,2.7,2.3,0,0.3,7.4,,"440 g/t Se and 53 g/t Te in chalcopyrite-pyrite ore.  Stock-like massive sulfide body enclosed in explosive breccia containing sulfide ore fragments. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian",380,,,,,,,,,,,,,10,"Bimodal-felsic in oceanic arc",yes,"sub-greenschist (prehnite-pumpellyite), contact",yes,yes,"funnel-shaped volcanic neck 150 m in diameter at surface and 50 m at depth"
1538,Uchalinskoe,,Novo-Uchalinskoe,RUSA,Russia,Bashkortostan,54,18,23,54.3063888888889,59,25,30,59.425,Bimodal-Mafic,1939,1940,226,1.02,3.2,0,1.4,11.4,,"1.4 g/t Au and 8 to 30 g/t Ag in concordant massive Cu-Zn ore, 6.5 g/t Au in oxidized ore in 13 million t gossan. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian",380,0.57,1.2,0.5,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,"lower  greenschist, contact",yes,yes,"multiphase felsic dome on basaltic ridge"
1539,Stalinskoe,,,RUSA,Russia,Chelyabinsk,55,25,20,55.4222222222222,60,12,17,60.2047222222222,Bimodal-Mafic,1906,,,,,,,,,"Karabash ore district. Mined out. Tonnage and grades are not available. Post-mineral diorite, plagiogranite porphyry, quartz diorite. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian (Givetian)",380,,,,,,,,,,,,,10,"Bimodal-mafic in oceanic arc",yes,"greenschist, contact (skarn)",yes,yes,
1540,Voroshilovskoe,,,RUSA,Russia,Chelyabinsk,55,29,0,55.4833333333333,60,12,13,60.2036111111111,Bimodal-Mafic,1906,,,,,,,,,"Tonnage and grades are not available. Karabash ore district. 5 massive sulfide lenses within sericite-chlorite shistose tuff horizon 140 m thick. Post-mineral diorite, plagiogranite porphyry, quartz diorite. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian (Givetian)",380,,,,,,,,,,,,,10,"Bimodal-mafic in oceanic arc",yes,"greenschist, contact, skarn",yes,yes,
1541,Dzerzhinskoe,,,RUSA,Russia,Chelyabinsk,55,29,22,55.4894444444444,60,12,14,60.2038888888889,Bimodal-Mafic,1906,,8.6,2.22,2.01,0,3,0,,"Karabash ore district. Mined out. 3.0 g/t Au in primary ore, 7.0 g/t Au in oxidized ore. Devonian Magnitogorsk volcanic arc, South Urals.","Middle Devonian(Givetian)",377,,,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,"greenschist, contact (skarn)",yes,yes,
1542,Maukskoe,,,RUSA,Russia,Chelyabinsk,56,0,0,56,60,17,25,60.2902777777778,Mafic,1955,,4.4,1.57,1.62,0,0.3,10.3,,"8 concordant tabular massive sulfide bodies hundreds of m long and <10 m thick. Silurian Tagil volcanic arc, Middle Urals.","Early Silurian",435,,,,,,,,,,,,,0,"Mafic in primitive oceanic backarc",yes,"lower amphibolite at  ~500 oC, contact, hydrothermal overprint",yes,yes,
1543,Kasarginskoe,,,RUSA,Russia,Chelyabinsk,55,50,0,55.8333333333333,61,52,0,61.8666666666667,Felsic,,,5,1.6,2,0,0,0,,"Three small massive sulfide lenses in felsic tuff. Devonian volcanic arc overthrusted on East Urals microcontinent, Middle Urals.","Middle Devonian",380,,,,,,,,,,,,,10,"Bimodal-felsic in epicontinental arc",yes,,yes,yes,"felsic depression in basaltic caldera"
1544,Sultanovskoe,,,RUSA,Russia,Chelyabinsk,55,37,50,55.6305555555556,61,42,36,61.71,Felsic,1950,,9.3,2.46,1.06,0,0,0,,"Concordant massive sulfide lenses in dacite tuff dipping east at 30-50º. Devonian volcanic arc overthrusted on East Urals microcontinent, Middle Urals.","Middle Devonian",380,,,,,,,,,,,,,50,"Bimodal-felsic in epicontinental arc",yes,,yes,yes,"horst-like volcanic dome, 2.4x0.5 km, in felsic depression in basaltic caldera 14x7 km"
1545,Chusovskoe,,,RUSA,Russia,Ekaterinburg,56,19,0,56.3166666666667,60,14,0,60.2333333333333,Bimodal-Mafic,,,,,,,,,,"Tonnage and grades are not available. Single concordant vein-like massive sulfide body in shear zone. Silurian Tagil volcanic arc, Middle Urals.","Late Silurian-Early Devonian",410,,,,,,,,,,,,,,"Bimodal-mafic in oceanic arc",yes,greenschist,yes,yes,
1546,Zyuzelskoe,,,RUSA,Russia,Ekaterinburg,56,29,7,56.4852777777778,60,8,48,60.1466666666667,Bimodal-Mafic,1905,,,,,,,,,"Tonnage and grades are not available. 0.6 g/t Au in primary and oxidized ore. Small concordant lenses pinching out at depth 420 m. Silurian Tagil volcanic arc, Middle Urals.","Late Silurian-Lower Devonian",410,,,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,"greenschist, contact",yes,yes,
1547,Degtyarskoe,,,RUSA,Russia,Ekaterinburg,56,42,40,56.7111111111111,60,5,30,60.0916666666667,Bimodal-Mafic,1888,1914,130,1.3,2.7,0.1,1.1,20,yes,"0.07% As in ore. Steeply dipping stratiform massive sulfide horizon. Silurian Tagil volcanic arc, Middle Urals.","Late Silurian-Early Devonian",410,,,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,"greenschist, contact",yes,yes,
1548,Lomovskoe,,,RUSA,Russia,Ekaterinburg,57,27,0,57.45,59,52,42,59.8783333333333,Bimodal-Mafic,1947,1951,,,,,,,,"Massive sulfide lenses enriched by Cu to E. and by Zn to W. Total reserves of the Kirovogradski ore district including Levikhinskoe, Belorechenskoe, Kalatinskoe, Karpushinskoe, Lomovskoe, Novo-Ezhovskoe, and Novo-Shaitanskoe deposits: 59.7 million t ore at 2.6% Cu and 2.2% Zn. Silurian Tagil volcanic arc, Middle Urals.",Silurian,430,,,,,,,,,,,,,10,"Bimodal-mafic in oceanic arc",yes,"upper greenschist, shearing",yes,yes,
1549,Karpushinskoe,,,RUSA,Russia,Ekaterinburg,57,30,0,57.5,59,54,0,59.9,Bimodal-Mafic,1913,,,,,,,,,"3.2 g/t Au in primary ore, 2.5 g/t Au in oxidized ore. Concordant massive sulfide lenses with widespread disseminated mineralization. Total reserves of the Kirovogradski ore district including Levikhinskoe, Belorechenskoe, Kalatinskoe, Karpushinskoe, Lomovskoe, Novo-Ezhovskoe, and Novo-Shaitanskoe deposits: 59.7 million t ore at 2.6% Cu and 2.2% Zn. Silurian Tagil volcanic arc, Middle Urals.",Silurian,425,,,,,,,,,,,,,,"Bimodal-mafic in oceanic arc",yes,"greenschist, shearing",yes,yes,
1550,Levikhinskoe,,,RUSA,Russia,Ekaterinburg,57,35,0,57.5833333333333,59,55,0,59.9166666666667,Bimodal-Mafic,1916,1927,8.4,2.7,2.2,0,1.3,0,,"Faulted concordant massive sulfide lenses. Total reserves of the Kirovogradski ore district including Levikhinskoe, Belorechenskoe, Kalatinskoe, Karpushinskoe, Lomovskoe, Novo-Ezhovskoe, and Novo-Shaitanskoe deposits: 59.7 million t ore at 2.6% Cu and 2.2% Zn. 1.3 g/t Au in primary ore, 2.0 g/t Au in oxidized zone. Silurian Tagil volcanic arc, Middle Urals.",Silurian,430,,,,9.4,6,2,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,greenschist,yes,yes,
1551,Belorechenskoe,,,RUSA,Russia,Ekaterinburg,57,19,0,57.3166666666667,60,2,0,60.0333333333333,Bimodal-Mafic,1907,,,,,,,,,"2.2 g/t Au in primary ore, 8.0 g/t Au in oxidized ore. 13 pipe-like concordant massive sulfide lenses extended downdip. Total reserves of the Kirovogradski ore district including the Levikhinskoe, Belorechenskoe, Kalatinskoe, Karpushinskoe, Lomovskoe, Novo-Ezhovskoe, and Novo-Shaitanskoe deposits: 59.7 million t ore at 2.6% Cu and 2.2% Zn. Silurian Tagil volcanic arc, Middle Urals.",Silurian,425,,,,,,,,,,,,,,"Bimodal-mafic in oceanic arc",yes,"greenschist, shearing",yes,yes,"rhyodacite subvolcanic intrusion"
